period,air_temperature,dewpoint
1304,8.25,5.8
1305,8.3,5.9
1306,8.65,5.85
1307,9.0,5.8
1308,8.0,5.25
1309,7.0,4.7
1310,6.35,3.7
1311,5.7,2.7
1312,4.9,1.65
1313,4.1,0.6
1314,3.4,0.4
1315,2.7,0.2
1316,2.75,0.1
1317,2.8,0.0
1318,2.55,-0.15
1319,2.3,-0.3
1320,2.05,0.1
1321,1.8,0.5
1322,2.05,0.85
1323,2.3,1.2
1324,2.5,0.85
1325,2.7,0.5
1326,2.35,0.55
1327,2.0,0.6
1328,1.95,-0.2
1329,1.9,-1.0
1330,2.0,-1.45
1331,2.1,-1.9
1332,1.8,-1.75
1333,1.5,-1.6
1334,1.2,-1.35
1335,0.9,-1.1
1336,0.6,-0.75
1337,0.3,-0.4
1338,0.5,-0.55
1339,0.7,-0.7
1340,0.35,-1.05
1341,0.0,-1.4
1342,0.1,-1.55
1343,0.2,-1.7
1344,0.0,-2.2
1345,-0.2,-2.7
1346,0.05,-2.3
1347,0.3,-1.9
1348,0.3,-1.2
1349,0.3,-0.5
1350,0.4,-0.6
1351,0.5,-0.7
1352,0.6,-1.0
1353,0.7,-1.3
1354,0.85,-1.4
1355,1.0,-1.5
1356,0.75,-1.8
1357,0.5,-2.1
1358,0.25,-2.5
1359,0.0,-2.9
1360,-0.05,-2.9
1361,-0.1,-2.9
1362,0.05,-2.8
1363,0.2,-2.7
1364,0.55,-2.55
1365,0.9,-2.4
1366,1.15,-2.1
1367,1.4,-1.8
1368,1.85,-1.8
1369,2.3,-1.8
1370,2.45,-1.6
1371,2.6,-1.4
1372,2.65,-1.15
1373,2.7,-0.9
1374,2.4,-0.85
1375,2.1,-0.8
1376,1.9,-0.8
1377,1.7,-0.8
1378,1.25,-1.0
1379,0.8,-1.2
1380,0.25,-1.25
1381,-0.3,-1.3
1382,-0.15,-1.3
1383,0.0,-1.3
1384,-0.5,-1.8
1385,-1.0,-2.3
1386,-1.0,-2.3
1387,-1.0,-2.3
1388,-1.45,-2.5
1389,-1.9,-2.7
1390,-1.85,-2.6
1391,-1.8,-2.5
1392,-2.0,-2.75
1393,-2.2,-3.0
1394,-2.05,-2.95
1395,-1.9,-2.9
1396,-1.15,-3.0
1397,-0.4,-3.1
1398,-0.2,-2.7
1399,0.0,-2.3
1400,0.3,-2.35
1401,0.6,-2.4
1402,0.7,-2.1
1403,0.8,-1.8
1404,1.3,-1.4
1405,1.8,-1.0
1406,1.75,-0.95
1407,1.7,-0.9
1408,1.9,-0.5
1409,2.1,-0.1
1410,2.1,-0.2
1411,2.1,-0.3
1412,2.6,-0.3
1413,3.1,-0.3
1414,3.45,-0.85
1415,3.8,-1.4
1416,4.25,-1.7
1417,4.7,-2.0
1418,4.7,-1.8
1419,4.7,-1.6
1420,4.4,-1.55
1421,4.1,-1.5
1422,4.05,-1.45
1423,4.0,-1.4
1424,3.75,-1.35
1425,3.5,-1.3
1426,3.1,-1.45
1427,2.7,-1.6
1428,2.7,-1.6
1429,2.7,-1.6
1430,2.75,-1.5
1431,2.8,-1.4
1432,2.65,-1.3
1433,2.5,-1.2
1434,2.75,-1.3
1435,3.0,-1.4
1436,3.1,-1.5
1437,3.2,-1.6
1438,3.25,-1.5
1439,3.3,-1.4
1440,3.5,-1.1
1441,3.7,-0.8
1442,4.05,-0.5
1443,4.4,-0.2
1444,4.15,-0.3
1445,3.9,-0.4
1446,4.15,-0.4
1447,4.4,-0.4
1448,4.35,-0.2
1449,4.3,0.0
1450,4.25,-0.15
1451,4.2,-0.3
1452,3.75,-0.55
1453,3.3,-0.8
1454,3.5,-1.05
1455,3.7,-1.3
1456,3.55,-1.25
1457,3.4,-1.2
1458,3.35,-0.8
1459,3.3,-0.4
1460,3.7,-1.1
1461,4.1,-1.8
1462,4.2,-2.2
1463,4.3,-2.6
1464,4.35,-2.7
1465,4.4,-2.8
1466,4.35,-3.25
1467,4.3,-3.7
1468,4.3,-3.85
1469,4.3,-4.0
1470,4.3,-3.75
1471,4.3,-3.5
1472,4.1,-3.9
1473,3.9,-4.3
1474,3.75,-4.4
1475,3.6,-4.5
1476,3.45,-4.2
1477,3.3,-3.9
1478,3.1,-3.85
1479,2.9,-3.8
1480,3.0,-3.8
1481,3.1,-3.8
1482,3.25,-3.5
1483,3.4,-3.2
1484,3.85,-3.0
1485,4.3,-2.8
1486,4.05,-2.5
1487,3.8,-2.2
1488,3.9,-2.6
1489,4.0,-3.0
1490,4.0,-3.05
1491,4.0,-3.1
1492,3.85,-3.1
1493,3.7,-3.1
1494,3.65,-3.25
1495,3.6,-3.4
1496,3.4,-3.8
1497,3.2,-4.2
1498,3.0,-4.15
1499,2.8,-4.1
1500,2.5,-4.6
1501,2.2,-5.1
1502,2.15,-5.5
1503,2.1,-5.9
1504,1.9,-5.9
1505,1.7,-5.9
1506,1.7,-5.85
1507,1.7,-5.8
1508,2.1,-6.45
1509,2.5,-7.1
1510,2.55,-6.95
1511,2.6,-6.8
1512,3.3,-6.35
1513,4.0,-5.9
1514,3.95,-6.25
1515,3.9,-6.6
1516,3.35,-6.75
1517,2.8,-6.9
1518,2.9,-6.8
1519,3.0,-6.7
1520,2.8,-6.75
1521,2.6,-6.8
1522,2.3,-6.85
1523,2.0,-6.9
1524,1.35,-6.7
1525,0.7,-6.5
1526,0.7,-6.15
1527,0.7,-5.8
1528,0.65,-5.4
1529,0.6,-5.0
1530,-0.55,-5.15
1531,-1.7,-5.3
1532,-1.8,-4.85
1533,-1.9,-4.4
1534,-1.5,-4.45
1535,-1.1,-4.5
1536,-1.05,-4.3
1537,-1.0,-4.1
1538,-0.4,-4.0
1539,0.2,-3.9
1540,0.3,-4.15
1541,0.4,-4.4
1542,0.05,-4.6
1543,-0.3,-4.8
1544,-0.05,-4.8
1545,0.2,-4.8
1546,0.35,-4.75
1547,0.5,-4.7
1548,0.35,-4.85
1549,0.2,-5.0
1550,0.0,-5.0
1551,-0.2,-5.0
1552,-0.6,-5.0
1553,-1.0,-5.0
1554,-1.15,-4.75
1555,-1.3,-4.5
1556,-0.6,-4.3
1557,0.1,-4.1
1558,0.7,-4.05
1559,1.3,-4.0
1560,1.7,-4.05
1561,2.1,-4.1
1562,2.35,-4.2
1563,2.6,-4.3
1564,2.85,-4.15
1565,3.1,-4.0
1566,3.05,-4.0
1567,3.0,-4.0
1568,2.6,-3.95
1569,2.2,-3.9
1570,1.3,-3.75
1571,0.4,-3.6
1572,-0.15,-3.6
1573,-0.7,-3.6
1574,-1.15,-3.7
1575,-1.6,-3.8
1576,-1.45,-3.65
1577,-1.3,-3.5
1578,-1.7,-3.7
1579,-2.1,-3.9
1580,-2.05,-3.9
1581,-2.0,-3.9
1582,-2.25,-3.95
1583,-2.5,-4.0
1584,-2.55,-4.0
1585,-2.6,-4.0
1586,-2.9,-4.05
1587,-3.2,-4.1
1588,-3.15,-4.0
1589,-3.1,-3.9
1590,-3.2,-3.95
1591,-3.3,-4.0
1592,-3.1,-3.85
1593,-2.9,-3.7
1594,-3.1,-3.85
1595,-3.3,-4.0
1596,-3.35,-4.15
1597,-3.4,-4.3
1598,-3.4,-4.2
1599,-3.4,-4.1
1600,-3.1,-3.85
1601,-2.8,-3.6
1602,-2.5,-3.65
1603,-2.2,-3.7
1604,-1.4,-3.05
1605,-0.6,-2.4
1606,0.45,-2.1
1607,1.5,-1.8
1608,2.65,-1.85
1609,3.8,-1.9
1610,3.95,-2.7
1611,4.1,-3.5
1612,4.05,-3.3
1613,4.0,-3.1
1614,3.85,-3.45
1615,3.7,-3.8
1616,3.65,-4.2
1617,3.6,-4.6
1618,3.0,-4.55
1619,2.4,-4.5
1620,2.05,-5.0
1621,1.7,-5.5
1622,1.7,-5.3
1623,1.7,-5.1
1624,1.4,-3.2
1625,1.1,-1.3
1626,1.1,-1.25
1627,1.1,-1.2
1628,0.0,-1.8
1629,-1.1,-2.4
1630,-1.5,-2.6
1631,-1.9,-2.8
1632,-2.05,-3.0
1633,-2.2,-3.2
1634,-2.55,-3.45
1635,-2.9,-3.7
1636,-2.95,-3.8
1637,-3.0,-3.9
1638,-2.7,-3.85
1639,-2.4,-3.8
1640,-2.65,-4.4
1641,-2.9,-5.0
1642,-2.9,-5.1
1643,-2.9,-5.2
1644,-3.0,-5.3
1645,-3.1,-5.4
1646,-3.25,-5.4
1647,-3.4,-5.4
1648,-2.55,-4.9
1649,-1.7,-4.4
1650,-1.55,-4.5
1651,-1.4,-4.6
1652,-0.4,-4.25
1653,0.6,-3.9
1654,1.15,-3.9
1655,1.7,-3.9
1656,2.2,-3.6
1657,2.7,-3.3
1658,3.15,-3.35
1659,3.6,-3.4
1660,3.75,-3.15
1661,3.9,-2.9
1662,4.3,-2.8
1663,4.7,-2.7
1664,4.45,-2.6
1665,4.2,-2.5
1666,3.7,-2.45
1667,3.2,-2.4
1668,2.9,-2.5
1669,2.6,-2.6
1670,2.5,-2.7
1671,2.4,-2.8
1672,2.45,-2.7
1673,2.5,-2.6
1674,2.5,-2.45
1675,2.5,-2.3
1676,2.35,-2.15
1677,2.2,-2.0
1678,2.1,-1.9
1679,2.0,-1.8
1680,2.25,-1.4
1681,2.5,-1.0
1682,2.55,-0.8
1683,2.6,-0.6
1684,2.45,-0.6
1685,2.3,-0.6
1686,2.5,-0.45
1687,2.7,-0.3
1688,2.8,-0.45
1689,2.9,-0.6
1690,3.0,-0.6
1691,3.1,-0.6
1692,2.6,-0.65
1693,2.1,-0.7
1694,0.9,-1.25
1695,-0.3,-1.8
1696,0.0,-1.2
1697,0.3,-0.6
1698,0.85,-0.15
1699,1.4,0.3
1700,2.8,0.75
1701,4.2,1.2
1702,5.1,1.25
1703,6.0,1.3
1704,6.85,1.3
1705,7.7,1.3
1706,7.3,1.2
1707,6.9,1.1
1708,7.25,1.2
1709,7.6,1.3
1710,7.5,1.55
1711,7.4,1.8
1712,7.35,1.65
1713,7.3,1.5
1714,6.6,1.5
1715,5.9,1.5
1716,5.25,1.5
1717,4.6,1.5
1718,4.5,1.7
1719,4.4,1.9
1720,4.3,2.0
1721,4.2,2.1
1722,3.45,1.5
1723,2.7,0.9
1724,2.25,0.95
1725,1.8,1.0
1726,1.5,0.8
1727,1.2,0.6
1728,1.65,1.15
1729,2.1,1.7
1730,2.25,1.65
1731,2.4,1.6
1732,2.55,1.5
1733,2.7,1.4
1734,2.85,1.35
1735,3.0,1.3
1736,3.25,1.35
1737,3.5,1.4
1738,3.35,1.4
1739,3.2,1.4
1740,3.3,1.35
1741,3.4,1.3
1742,3.3,1.1
1743,3.2,0.9
1744,3.1,1.05
1745,3.0,1.2
1746,3.05,1.2
1747,3.1,1.2
1748,3.8,1.3
1749,4.5,1.4
1750,5.05,1.0
1751,5.6,0.6
1752,6.35,0.45
1753,7.1,0.3
1754,7.45,0.15
1755,7.8,0.0
1756,7.35,0.3
1757,6.9,0.6
1758,6.85,0.65
1759,6.8,0.7
1760,6.6,0.85
1761,6.4,1.0
1762,5.15,0.75
1763,3.9,0.5
1764,3.3,0.5
1765,2.7,0.5
1766,2.9,1.0
1767,3.1,1.5
1768,2.9,1.4
1769,2.7,1.3
1770,2.1,0.85
1771,1.5,0.4
1772,1.55,0.6
1773,1.6,0.8
1774,1.5,0.8
1775,1.4,0.8
1776,1.0,0.4
1777,0.6,0.0
1778,0.5,0.0
1779,0.4,0.0
1780,0.6,0.25
1781,0.8,0.5
1782,1.35,1.05
1783,1.9,1.6
1784,1.8,1.5
1785,1.7,1.4
1786,1.75,1.4
1787,1.8,1.4
1788,1.1,0.65
1789,0.4,-0.1
1790,0.3,-0.15
1791,0.2,-0.2
1792,0.2,-0.15
1793,0.2,-0.1
1794,-0.1,-0.4
1795,-0.4,-0.7
1796,1.4,0.65
1797,3.2,2.0
1798,4.05,1.3
1799,4.9,0.6
1800,5.25,0.95
1801,5.6,1.3
1802,6.15,1.7
1803,6.7,2.1
1804,6.95,2.25
1805,7.2,2.4
1806,7.5,2.55
1807,7.8,2.7
1808,7.6,2.8
1809,7.4,2.9
1810,6.75,2.75
1811,6.1,2.6
1812,5.35,2.55
1813,4.6,2.5
1814,3.95,2.15
1815,3.3,1.8
1816,3.15,1.6
1817,3.0,1.4
1818,2.8,1.55
1819,2.6,1.7
1820,2.3,1.45
1821,2.0,1.2
1822,1.5,0.6
1823,1.0,0.0
1824,1.55,0.55
1825,2.1,1.1
1826,1.65,0.3
1827,1.2,-0.5
1828,0.3,-1.15
1829,-0.6,-1.8
1830,-0.4,-1.25
1831,-0.2,-0.7
1832,-0.35,-0.8
1833,-0.5,-0.9
1834,-0.35,-0.75
1835,-0.2,-0.6
1836,-0.1,-0.5
1837,0.0,-0.4
1838,-0.1,-0.55
1839,-0.2,-0.7
1840,0.7,0.0
1841,1.6,0.7
1842,2.4,0.95
1843,3.2,1.2
1844,4.2,1.2
1845,5.2,1.2
1846,5.55,0.65
1847,5.9,0.1
1848,6.35,0.5
1849,6.8,0.9
1850,7.25,1.6
1851,7.7,2.3
1852,7.7,2.7
1853,7.7,3.1
1854,7.8,3.4
1855,7.9,3.7
1856,7.95,3.8
1857,8.0,3.9
1858,7.45,3.95
1859,6.9,4.0
1860,6.75,4.1
1861,6.6,4.2
1862,6.45,4.2
1863,6.3,4.2
1864,6.35,4.2
1865,6.4,4.2
1866,6.3,4.15
1867,6.2,4.1
1868,6.15,3.9
1869,6.1,3.7
1870,6.0,3.65
1871,5.9,3.6
1872,5.95,3.55
1873,6.0,3.5
1874,5.85,3.4
1875,5.7,3.3
1876,5.95,3.4
1877,6.2,3.5
1878,6.05,3.75
1879,5.9,4.0
1880,5.85,4.0
1881,5.8,4.0
1882,5.8,3.95
1883,5.8,3.9
1884,5.7,3.8
1885,5.6,3.7
1886,5.8,3.8
1887,6.0,3.9
1888,5.9,3.75
1889,5.8,3.6
1890,6.25,3.5
1891,6.7,3.4
1892,7.15,3.5
1893,7.6,3.6
1894,7.85,3.75
1895,8.1,3.9
1896,8.6,3.9
1897,9.1,3.9
1898,9.35,3.85
1899,9.6,3.8
1900,9.45,3.95
1901,9.3,4.1
1902,9.2,4.1
1903,9.1,4.1
1904,9.05,4.0
1905,9.0,3.9
1906,8.4,4.05
1907,7.8,4.2
1908,7.65,4.2
1909,7.5,4.2
1910,7.1,4.05
1911,6.7,3.9
1912,6.4,3.8
1913,6.1,3.7
1914,5.95,3.65
1915,5.8,3.6
1916,5.85,3.55
1917,5.9,3.5
1918,6.05,3.65
1919,6.2,3.8
1920,6.25,3.7
1921,6.3,3.6
1922,6.35,3.75
1923,6.4,3.9
1924,6.35,3.8
1925,6.3,3.7
1926,6.3,3.65
1927,6.3,3.6
1928,6.2,3.65
1929,6.1,3.7
1930,6.05,3.7
1931,6.0,3.7
1932,5.85,3.5
1933,5.7,3.3
1934,5.9,3.35
1935,6.1,3.4
1936,6.1,3.3
1937,6.1,3.2
1938,6.2,3.2
1939,6.3,3.2
1940,6.3,3.25
1941,6.3,3.3
1942,6.3,3.2
1943,6.3,3.1
1944,6.4,3.05
1945,6.5,3.0
1946,6.5,2.95
1947,6.5,2.9
1948,6.45,3.0
1949,6.4,3.1
1950,6.2,2.9
1951,6.0,2.7
1952,5.85,2.6
1953,5.7,2.5
1954,5.45,2.3
1955,5.2,2.1
1956,5.0,1.95
1957,4.8,1.8
1958,4.7,1.7
1959,4.6,1.6
1960,4.45,1.5
1961,4.3,1.4
1962,4.15,1.3
1963,4.0,1.2
1964,3.85,1.05
1965,3.7,0.9
1966,3.65,0.95
1967,3.6,1.0
1968,3.4,0.75
1969,3.2,0.5
1970,3.1,0.4
1971,3.0,0.3
1972,3.0,0.3
1973,3.0,0.3
1974,3.0,0.4
1975,3.0,0.5
1976,2.95,0.5
1977,2.9,0.5
1978,2.9,0.65
1979,2.9,0.8
1980,2.8,0.75
1981,2.7,0.7
1982,2.9,0.7
1983,3.1,0.7
1984,3.25,0.8
1985,3.4,0.9
1986,3.4,0.8
1987,3.4,0.7
1988,3.55,0.85
1989,3.7,1.0
1990,4.2,1.05
1991,4.7,1.1
1992,4.95,1.3
1993,5.2,1.5
1994,5.05,1.6
1995,4.9,1.7
1996,4.9,1.7
1997,4.9,1.7
1998,5.0,1.7
1999,5.1,1.7
2000,5.2,1.6
2001,5.3,1.5
2002,5.35,1.45
2003,5.4,1.4
2004,5.5,1.2
2005,5.6,1.0
2006,5.65,1.0
2007,5.7,1.0
2008,5.6,1.0
2009,5.5,1.0
2010,5.35,1.1
2011,5.2,1.2
2012,5.3,1.15
2013,5.4,1.1
2014,5.35,1.05
2015,5.3,1.0
2016,5.25,0.85
2017,5.2,0.7
2018,5.05,0.85
2019,4.9,1.0
2020,4.7,0.95
2021,4.5,0.9
2022,4.2,1.0
2023,3.9,1.1
2024,3.75,0.85
2025,3.6,0.6
2026,2.3,0.0
2027,1.0,-0.6
2028,0.9,-0.35
2029,0.8,-0.1
2030,0.1,-0.7
2031,-0.6,-1.3
2032,-0.75,-1.3
2033,-0.9,-1.3
2034,-0.45,-0.8
2035,0.0,-0.3
2036,2.15,1.35
2037,4.3,3.0
2038,5.65,1.7
2039,7.0,0.4
2040,7.8,0.2
2041,8.6,0.0
2042,8.5,0.1
2043,8.4,0.2
2044,7.95,0.45
2045,7.5,0.7
2046,7.4,0.95
2047,7.3,1.2
2048,7.1,1.05
2049,6.9,0.9
2050,6.5,0.85
2051,6.1,0.8
2052,5.9,1.0
2053,5.7,1.2
2054,5.45,1.25
2055,5.2,1.3
2056,5.1,1.35
2057,5.0,1.4
2058,5.0,1.55
2059,5.0,1.7
2060,4.9,1.65
2061,4.8,1.6
2062,4.85,1.6
2063,4.9,1.6
2064,5.0,1.15
2065,5.1,0.7
2066,5.0,0.45
2067,4.9,0.2
2068,4.8,0.1
2069,4.7,0.0
2070,4.6,-0.15
2071,4.5,-0.3
2072,4.4,-0.5
2073,4.3,-0.7
2074,4.3,-0.6
2075,4.3,-0.5
2076,4.3,-0.4
2077,4.3,-0.3
2078,4.2,-0.25
2079,4.1,-0.2
2080,4.1,-0.05
2081,4.1,0.1
2082,4.35,0.3
2083,4.6,0.5
2084,4.35,0.6
2085,4.1,0.7
2086,4.35,0.75
2087,4.6,0.8
2088,5.15,1.15
2089,5.7,1.5
2090,5.75,1.8
2091,5.8,2.1
2092,5.75,2.0
2093,5.7,1.9
2094,5.85,2.0
2095,6.0,2.1
2096,6.15,2.4
2097,6.3,2.7
2098,6.0,3.15
2099,5.7,3.6
2100,5.95,3.4
2101,6.2,3.2
2102,6.1,3.7
2103,6.0,4.2
2104,6.0,4.3
2105,6.0,4.4
2106,6.05,4.55
2107,6.1,4.7
2108,6.1,4.8
2109,6.1,4.9
2110,6.1,4.95
2111,6.1,5.0
2112,6.05,5.15
2113,6.0,5.3
2114,6.05,5.25
2115,6.1,5.2
2116,6.05,5.25
2117,6.0,5.3
2118,6.0,5.3
2119,6.0,5.3
2120,6.0,5.35
2121,6.0,5.4
2122,6.0,5.4
2123,6.0,5.4
2124,6.0,5.35
2125,6.0,5.3
2126,6.0,5.25
2127,6.0,5.2
2128,5.95,5.3
2129,5.9,5.4
2130,5.9,5.5
2131,5.9,5.6
2132,5.95,5.75
2133,6.0,5.9
2134,6.1,6.05
2135,6.2,6.2
2136,6.4,6.4
2137,6.6,6.6
2138,6.6,6.55
2139,6.6,6.5
2140,6.35,6.25
2141,6.1,6.0
2142,6.75,6.2
2143,7.4,6.4
2144,7.3,5.7
2145,7.2,5.0
2146,7.0,5.1
2147,6.8,5.2
2148,6.85,5.15
2149,6.9,5.1
2150,6.7,5.1
2151,6.5,5.1
2152,6.25,5.1
2153,6.0,5.1
2154,6.15,4.95
2155,6.3,4.8
2156,5.8,4.5
2157,5.3,4.2
2158,5.6,4.55
2159,5.9,4.9
2160,6.0,4.7
2161,6.1,4.5
2162,6.2,4.6
2163,6.3,4.7
2164,6.35,5.0
2165,6.4,5.3
2166,6.45,5.25
2167,6.5,5.2
2168,6.3,5.1
2169,6.1,5.0
2170,6.05,4.9
2171,6.0,4.8
2172,4.85,3.85
2173,3.7,2.9
2174,4.05,3.2
2175,4.4,3.5
2176,3.95,3.2
2177,3.5,2.9
2178,4.2,3.7
2179,4.9,4.5
2180,5.7,3.8
2181,6.5,3.1
2182,7.65,2.9
2183,8.8,2.7
2184,9.05,2.6
2185,9.3,2.5
2186,10.05,2.6
2187,10.8,2.7
2188,10.75,2.75
2189,10.7,2.8
2190,10.65,2.5
2191,10.6,2.2
2192,10.45,2.65
2193,10.3,3.1
2194,10.0,3.15
2195,9.7,3.2
2196,9.2,3.25
2197,8.7,3.3
2198,8.0,3.25
2199,7.3,3.2
2200,7.5,3.2
2201,7.7,3.2
2202,7.75,3.3
2203,7.8,3.4
2204,7.75,3.35
2205,7.7,3.3
2206,7.6,3.3
2207,7.5,3.3
2208,7.2,3.45
2209,6.9,3.6
2210,6.45,4.1
2211,6.0,4.6
2212,5.95,4.15
2213,5.9,3.7
2214,5.8,3.25
2215,5.7,2.8
2216,5.7,2.65
2217,5.7,2.5
2218,5.9,2.6
2219,6.1,2.7
2220,5.95,2.6
2221,5.8,2.5
2222,5.85,2.75
2223,5.9,3.0
2224,5.8,3.55
2225,5.7,4.1
2226,5.95,3.95
2227,6.2,3.8
2228,6.4,3.6
2229,6.6,3.4
2230,6.8,3.1
2231,7.0,2.8
2232,7.25,2.95
2233,7.5,3.1
2234,7.95,2.55
2235,8.4,2.0
2236,7.9,2.3
2237,7.4,2.6
2238,6.75,3.1
2239,6.1,3.6
2240,6.1,3.3
2241,6.1,3.0
2242,6.1,2.25
2243,6.1,1.5
2244,5.3,0.75
2245,4.5,0.0
2246,4.45,0.05
2247,4.4,0.1
2248,4.05,-0.35
2249,3.7,-0.8
2250,3.5,-0.95
2251,3.3,-1.1
2252,2.9,-1.1
2253,2.5,-1.1
2254,2.5,-1.0
2255,2.5,-0.9
2256,2.3,-1.0
2257,2.1,-1.1
2258,2.25,-0.95
2259,2.4,-0.8
2260,2.5,-0.75
2261,2.6,-0.7
2262,2.45,-0.75
2263,2.3,-0.8
2264,2.75,-0.35
2265,3.2,0.1
2266,3.3,-0.15
2267,3.4,-0.4
2268,3.4,-0.2
2269,3.4,0.0
2270,3.65,0.3
2271,3.9,0.6
2272,3.95,0.75
2273,4.0,0.9
2274,4.35,1.05
2275,4.7,1.2
2276,5.35,1.55
2277,6.0,1.9
2278,6.5,2.1
2279,7.0,2.3
2280,7.05,2.55
2281,7.1,2.8
2282,7.75,2.65
2283,8.4,2.5
2284,8.45,2.6
2285,8.5,2.7
2286,8.3,2.6
2287,8.1,2.5
2288,8.05,2.5
2289,8.0,2.5
2290,7.9,2.4
2291,7.8,2.3
2292,7.75,2.05
2293,7.7,1.8
2294,7.55,2.15
2295,7.4,2.5
2296,7.3,2.8
2297,7.2,3.1
2298,7.35,3.15
2299,7.5,3.2
2300,7.65,3.25
2301,7.8,3.3
2302,7.8,3.35
2303,7.8,3.4
2304,7.75,3.45
2305,7.7,3.5
2306,7.75,3.7
2307,7.8,3.9
2308,8.05,4.2
2309,8.3,4.5
2310,8.35,4.65
2311,8.4,4.8
2312,8.55,5.05
2313,8.7,5.3
2314,8.65,5.4
2315,8.6,5.5
2316,8.8,5.5
2317,9.0,5.5
2318,9.2,6.0
2319,9.4,6.5
2320,9.55,6.75
2321,9.7,7.0
2322,10.25,7.35
2323,10.8,7.7
2324,10.75,7.6
2325,10.7,7.5
2326,10.8,7.4
2327,10.9,7.3
2328,11.25,7.45
2329,11.6,7.6
2330,11.7,7.35
2331,11.8,7.1
2332,11.7,7.35
2333,11.6,7.6
2334,11.45,7.45
2335,11.3,7.3
2336,11.65,7.15
2337,12.0,7.0
2338,11.65,7.0
2339,11.3,7.0
2340,11.0,6.8
2341,10.7,6.6
2342,10.55,6.35
2343,10.4,6.1
2344,10.0,5.6
2345,9.6,5.1
2346,9.4,4.95
2347,9.2,4.8
2348,9.1,5.15
2349,9.0,5.5
2350,8.8,5.7
2351,8.6,5.9
2352,8.7,5.95
2353,8.8,6.0
2354,9.05,6.1
2355,9.3,6.2
2356,9.65,6.5
2357,10.0,6.8
2358,9.95,6.6
2359,9.9,6.4
2360,9.0,6.7
2361,8.1,7.0
2362,8.1,6.8
2363,8.1,6.6
2364,8.05,5.85
2365,8.0,5.1
2366,7.85,4.85
2367,7.7,4.6
2368,7.55,4.0
2369,7.4,3.4
2370,7.4,2.85
2371,7.4,2.3
2372,7.9,2.7
2373,8.4,3.1
2374,8.5,2.8
2375,8.6,2.5
2376,8.5,2.2
2377,8.4,1.9
2378,8.9,1.8
2379,9.4,1.7
2380,9.05,1.45
2381,8.7,1.2
2382,7.4,1.8
2383,6.1,2.4
2384,6.65,1.6
2385,7.2,0.8
2386,6.8,0.95
2387,6.4,1.1
2388,6.05,1.25
2389,5.7,1.4
2390,5.35,1.3
2391,5.0,1.2
2392,4.8,1.2
2393,4.6,1.2
2394,4.45,1.2
2395,4.3,1.2
2396,3.9,1.7
2397,3.5,2.2
2398,3.35,1.75
2399,3.2,1.3
2400,3.35,1.6
2401,3.5,1.9
2402,3.7,2.0
2403,3.9,2.1
2404,3.35,2.0
2405,2.8,1.9
2406,2.75,1.85
2407,2.7,1.8
2408,2.85,1.9
2409,3.0,2.0
2410,3.05,1.7
2411,3.1,1.4
2412,2.95,1.4
2413,2.8,1.4
2414,2.8,1.25
2415,2.8,1.1
2416,2.85,1.1
2417,2.9,1.1
2418,3.5,1.35
2419,4.1,1.6
2420,4.7,1.6
2421,5.3,1.6
2422,5.55,1.35
2423,5.8,1.1
2424,5.5,1.3
2425,5.2,1.5
2426,6.15,1.15
2427,7.1,0.8
2428,6.7,0.8
2429,6.3,0.8
2430,5.9,0.55
2431,5.5,0.3
2432,5.65,0.4
2433,5.8,0.5
2434,5.4,0.4
2435,5.0,0.3
2436,4.25,0.55
2437,3.5,0.8
2438,3.05,0.85
2439,2.6,0.9
2440,2.6,0.55
2441,2.6,0.2
2442,2.45,0.1
2443,2.3,0.0
2444,2.15,0.0
2445,2.0,0.0
2446,1.95,-0.1
2447,1.9,-0.2
2448,1.95,-0.15
2449,2.0,-0.1
2450,1.7,-0.1
2451,1.4,-0.1
2452,1.35,-0.2
2453,1.3,-0.3
2454,1.4,-0.2
2455,1.5,-0.1
2456,1.4,-0.25
2457,1.3,-0.4
2458,1.15,-0.4
2459,1.0,-0.4
2460,0.95,-0.4
2461,0.9,-0.4
2462,0.6,-0.6
2463,0.3,-0.8
2464,0.25,-0.9
2465,0.2,-1.0
2466,1.2,-0.95
2467,2.2,-0.9
2468,2.95,-0.95
2469,3.7,-1.0
2470,4.25,-0.85
2471,4.8,-0.7
2472,5.1,-0.7
2473,5.4,-0.7
2474,5.85,-1.1
2475,6.3,-1.5
2476,5.95,-2.05
2477,5.6,-2.6
2478,5.9,-2.55
2479,6.2,-2.5
2480,5.9,-1.75
2481,5.6,-1.0
2482,5.15,-0.85
2483,4.7,-0.7
2484,4.0,-0.35
2485,3.3,0.0
2486,2.85,-0.05
2487,2.4,-0.1
2488,2.0,-0.2
2489,1.6,-0.3
2490,1.1,-0.5
2491,0.6,-0.7
2492,0.2,-0.8
2493,-0.2,-0.9
2494,0.45,-0.1
2495,1.1,0.7
2496,1.2,0.75
2497,1.3,0.8
2498,0.95,0.4
2499,0.6,0.0
2500,0.7,0.1
2501,0.8,0.2
2502,0.0,-0.55
2503,-0.8,-1.3
2504,-0.95,-1.4
2505,-1.1,-1.5
2506,-0.5,-0.85
2507,0.1,-0.2
2508,0.05,-0.25
2509,0.0,-0.3
2510,0.2,-0.25
2511,0.4,-0.2
2512,1.1,0.25
2513,1.8,0.7
2514,2.35,0.35
2515,2.9,0.0
2516,3.35,0.0
2517,3.8,0.0
2518,3.55,0.3
2519,3.3,0.6
