src_id,station_name,station_file_name,historic_county,station_latitude,station_longitude,station_elevation,first_year,last_year
1490,HILLSBOROUGH MET OFFICE,hillsborough-met-office,down,54.485,-6.098,38,1979,2003
1491,SILENT VALLEY,silent-valley,down,54.127,-6.002,129,1977,2019
1492,KILKEEL,kilkeel,down,54.058,-5.993,18,1957,1975
1493,MOURNE GRANGE,mourne-grange,down,54.068,-6.042,44,1979,1984
1494,TRASSEY SLIEVENAMAN,trassey-slievenaman,down,54.206,-6.006,220,1985,2019
1495,"BALLYKINE, ROCKVALE",ballykine-rockvale,down,54.399,-5.93,125,1985,2004
1496,TOLLYMORE PARK,tollymore-park,down,54.226,-5.94,93,1960,1971
1497,BRYANSFORD,bryansford,down,54.228,-5.937,85,1979,2001
1498,"BELFAST, SHAWS BRIDGE",belfast-shaws-bridge,down,54.548,-5.948,15,1978,1985
1499,"BELFAST, MILLTOWN",belfast-milltown,down,54.549,-5.942,37,1972,1980
1500,ROSETTA,rosetta,down,54.571,-5.919,24,1967,1979
1501,"BELFAST, RAVENHILL ROAD",belfast-ravenhill-road,down,54.584,-5.91,10,1986,2019
1502,MURLOUGH,murlough,down,54.245,-5.832,12,1968,2019
1503,TIMPANY,timpany,down,54.363,-5.885,98,1967,1975
1504,KATESBRIDGE,katesbridge,down,54.297,-6.111,91,1993,2019
1505,"SAINTFIELD, ROWALLANE",saintfield-rowallane,down,54.447,-5.83,95,1985,2004
1506,"BELFAST, ROSEBANK",belfast-rosebank,down,54.576,-5.868,47,1970,1982
1507,STORMONT CASTLE,stormont-castle,down,54.603,-5.83,56,1959,2019
1508,CASTLEREAGH,castlereagh,down,54.565,-5.871,122,1990,2019
1509,MAGHERALLY,magherally,down,54.359,-6.196,97,1977,2019
1510,"DOWNPATRICK, KILLAVEES HOUSE",downpatrick-killavees-house,down,54.33,-5.69,58,1985,1995
1511,"DOWNPATRICK, SAUL",downpatrick-saul,down,54.346,-5.665,37,1991,1998
1512,DOWNPATRICK,downpatrick,down,54.326,-5.712,26,1969,1990
1514,COMBER CEMETERY,comber-cemetery,down,54.552,-5.733,11,1973,1975
1515,"HOLYWOOD, CROFT GARDENS",holywood-croft-gardens,down,54.642,-5.824,35,1985,1986
1516,CREIGHTONS GREEN,creightons-green,down,54.637,-5.785,119,1959,1977
1517,BALLYWATTICOCK,ballywatticock,down,54.572,-5.657,6,1974,2019
1518,"BANGOR, RATHGAEL",bangor-rathgael,down,54.639,-5.682,55,1989,1993
1519,REAGH ISLAND,reagh-island,down,54.502,-5.648,12,1960,1972
1520,CROSS ISLAND,cross-island,down,54.509,-5.64,10,1966,1973
1522,"BANGOR, SEACOURT",bangor-seacourt,down,54.668,-5.68,15,1975,1988
1523,HELENS BAY,helens-bay,down,54.669,-5.748,43,1961,2019
16584,"BOLTON, SMITHILLS HALL",bolton-smithills-hall,greater-manchester,53.603,-2.45,154,1995,2001
1525,KILLOUGH,killough,down,54.243,-5.638,15,1968,1998
1526,LOUGH COWEY,lough-cowey,down,54.414,-5.539,10,1978,2003
1527,BALLYWALTER PARK,ballywalter-park,down,54.535,-5.493,11,1970,1982
1528,"ANNALONG, DARRAWAY",annalong-darraway,down,54.093,-5.922,9,1984,1989
1530,ARMAGH,armagh,armagh,54.352,-6.65,62,1865,2019
1531,LOUGHGALL NO 1,loughgall-no-1,armagh,54.408,-6.604,25,1959,1995
1532,ANNAGHMORE,annaghmore,armagh,54.459,-6.603,27,1980,2009
1533,CASTOR BAY W WKS,castor-bay-w-wks,armagh,54.501,-6.343,17,1986,2008
1534,GLENANNE NO 2,glenanne-no-2,armagh,54.237,-6.504,161,1992,2019
1535,TANDRAGEE BALLYLISK,tandragee-ballylisk,armagh,54.369,-6.427,43,1970,2002
1536,CAMLOUGH,camlough,armagh,54.151,-6.409,131,1972,1973
1537,BESSBROOK,bessbrook,armagh,54.194,-6.391,76,1960,1973
1538,PORTADOWN S WKS,portadown-s-wks,armagh,54.438,-6.43,16,1965,1975
1539,BALLYNACOR S WKS,ballynacor-s-wks,armagh,54.474,-6.41,21,1982,1983
1540,LURGAN CEMETERY,lurgan-cemetery,armagh,54.449,-6.347,55,1965,1985
1541,LOUGH BRADAN W WKS,lough-bradan-w-wks,tyrone,54.598,-7.602,180,1987,1999
1542,LOUGH BRADAN,lough-bradan,tyrone,54.6,-7.6,169,1961,1987
1543,CASTLEDERG,castlederg,tyrone,54.707,-7.577,49,1995,2019
1544,BARONS COURT,barons-court,tyrone,54.696,-7.423,132,1985,2005
1545,BARONS COURT FOREST,barons-court-forest,tyrone,54.705,-7.441,88,1961,1974
1546,"STRABANE, GLEN ROAD",strabane-glen-road,tyrone,54.829,-7.451,60,1985,1994
1547,STRABANE,strabane,tyrone,54.823,-7.453,44,1967,1984
1548,TIEVENNY,tievenny,tyrone,54.724,-7.496,41,1974,1981
1549,CARRIGANS,carrigans,tyrone,54.675,-7.326,113,1963,1992
1550,LISLAP FOREST,lislap-forest,tyrone,54.686,-7.249,209,1959,1974
1551,EDENFEL,edenfel,tyrone,54.594,-7.283,89,1981,2019
1552,KNOCKMANY FOREST,knockmany-forest,tyrone,54.437,-7.173,73,1961,1974
1553,ALTAVEEDAN W WKS,altaveedan-w-wks,tyrone,54.352,-7.252,175,1976,1981
1554,FIVEMILETOWN,fivemiletown,tyrone,54.377,-7.319,119,1983,1996
1555,POMEROY FOREST,pomeroy-forest,tyrone,54.595,-6.91,174,1962,1985
1556,MOYGASHEL S WKS,moygashel-s-wks,tyrone,54.484,-6.748,52,1993,2004
1557,COOKSTOWN,cookstown,tyrone,54.615,-6.738,77,1967,1995
1558,MOYGASHEL,moygashel,tyrone,54.486,-6.754,65,1989,1993
1559,BENBURB PRIORY,benburb-priory,tyrone,54.412,-6.744,53,1988,1991
1560,CALEDON,caledon,tyrone,54.376,-6.884,52,1991,1992
1561,KNOCKAREVAN,knockarevan,fermanagh,54.422,-8.087,50,1973,2004
1562,CORGARY,corgary,fermanagh,54.44,-8.052,145,1973,2012
1563,LOUGH NAVAR FOREST,lough-navar-forest,fermanagh,54.439,-7.901,126,1961,2019
1564,MARBLE ARCH CAVES,marble-arch-caves,fermanagh,54.258,-7.813,169,1986,1991
1565,"MARBLE ARCH, FISH HATCHERY",marble-arch-fish-hatchery,fermanagh,54.27,-7.81,82,1991,2005
1566,ELY LODGE,ely-lodge,fermanagh,54.408,-7.707,64,1959,1961
1567,CASTLE ARCHDALE FOREST,castle-archdale-forest,fermanagh,54.482,-7.709,66,1962,1994
1568,ST ANGELO,st-angelo,fermanagh,54.396,-7.645,47,1992,2013
1569,KILLYFOLE,killyfole,fermanagh,54.23,-7.283,87,1978,1987
1570,LISNASKEA CREAMERY,lisnaskea-creamery,fermanagh,54.264,-7.477,49,1965,2000
1571,PUBBLE FOREST,pubble-forest,fermanagh,54.366,-7.485,91,1961,1978
16596,TOPCLIFFE,topcliffe,north-yorkshire,54.205,-1.39,25,1997,2019
16608,"LITTLEHAMPTON, TODDINGTON LANE",littlehampton-toddington-lane,west-sussex,50.827,-0.529,3,1995,2003
16611,SENNYBRIDGE NO 2,sennybridge-no-2,powys-south,52.063,-3.615,307,1995,2019
16612,PRESTON,preston,dorset,50.637,-2.426,44,2015,2019
16613,ROCKINGHAM,rockingham,northamptonshire,52.517,-0.727,59,1996,2003
24770,"STRABANE, CARRICKLEE",strabane-carricklee,tyrone,54.808,-7.499,39,1999,2019
24771,"ABERDOVEY, BRYNEITHYN",aberdovey-bryneithyn,gwynedd,52.548,-4.025,63,1999,2004
24790,DRUMLAMFORD HOUSE,drumlamford-house,ayrshire,55.057,-4.681,132,1999,2007
24793,"ALSTON, SPRINGHOUSE PARK",alston-springhouse-park,cumbria,54.811,-2.457,320,1998,2019
24795,COLONSAY: HOMEFIELD,colonsay-homefield,argyll-in-strathclyde-region,56.074,-6.24,9,1999,2015
24796,BRIDGE OF CALLY,bridge-of-cally,perthshire-in-tayside-region,56.644,-3.384,175,1999,2001
10165,"COVENTRY, CITY HOSPITAL",coventry-city-hospital,west-midlands,52.414,-1.506,85,1911,1950
10268,"WINCHCOMBE, SUDELEY CASTLE",winchcombe-sudeley-castle,gloucestershire,51.948,-1.954,112,2001,2019
16706,HIGH WESTWOOD,high-westwood,durham,54.897,-1.819,157,1995,1999
8605,VIRGINSTOW NO 2,virginstow-no-2,devon,50.711,-4.297,147,2015,2019
16769,WIGGONHOLT,wiggonholt,west-sussex,50.938,-0.494,28,1995,2019
10654,"ROSS-ON-WYE, CRAIG",ross-on-wye-craig,hereford-and-worcester,51.917,-2.584,65,1877,1930
18898,"BERRIEDALE, BADRINSARY",berriedale-badrinsary,caithness,58.197,-3.499,160,1997,2001
2515,BANK NEWTON NO 2,bank-newton-no-2,north-yorkshire,53.976,-2.134,128,2006,2019
18899,"HALKIRK, DALE FARM",halkirk-dale-farm,caithness,58.459,-3.483,64,1997,2007
18901,"KIRRIEMUIR, ST MARYS RECTORY",kirriemuir-st-marys-rectory,angus,56.675,-3.012,135,1996,1999
18902,"BUTTERSTONE, LUNANBANK",butterstone-lunanbank,perthshire-in-tayside-region,56.59,-3.485,85,1996,1997
18903,SOUTH UIST RANGE,south-uist-range,western-isles,57.358,-7.385,4,1996,2019
18954,"MINTLAW, BROOMBANK",mintlaw-broombank,aberdeenshire,57.539,-1.981,35,1997,2007
18959,"ABERFELDY, MAINS OF MURTHLY",aberfeldy-mains-of-murthly,perthshire-in-tayside-region,56.62,-3.837,174,1998,2000
18961,POMEROY PRIMARY SCHOOL,pomeroy-primary-school,tyrone,54.594,-6.922,157,1997,1999
18974,TIREE,tiree,argyll-in-strathclyde-region,56.5,-6.881,9,1930,2019
18979,"DALMALLY, STRONMILCHAN",dalmally-stronmilchan,argyll-in-strathclyde-region,56.41,-4.999,55,1996,2005
18980,"GAIRLOCH, LONEMORE",gairloch-lonemore,ross-and-cromarty,57.733,-5.722,50,1996,1999
18985,LIVINGSTON MILL,livingston-mill,west-lothian-in-lothian-region,55.885,-3.546,108,1996,2019
16809,LONGTOWN OUTDOOR ED CENTRE,longtown-outdoor-ed-centre,hereford-and-worcester,51.956,-2.987,172,2006,2012
16820,"ABERYSTWYTH, CORPORATION YARD",aberystwyth-corporation-yard,dyfed,52.412,-4.083,4,1912,1980
2710,THORNES PARK,thornes-park,west-yorkshire,53.672,-1.516,35,2013,2019
19144,LONDON WEATHER CENTRE,london-weather-centre,greater-london,51.522,-0.112,43,1974,2010
16831,"COLWYN BAY, COUNCIL OFFICES",colwyn-bay-council-offices,clwyd,53.295,-3.73,25,1908,1958
19159,UPPER LAMBOURN,upper-lambourn,berkshire,51.52,-1.549,142,1997,2017
19168,SKYE: ACHNACLOICH,skye-achnacloich,inverness-shire,57.109,-5.982,20,1997,2003
19172,SKYE: LUSA,skye-lusa,western-isles,57.257,-5.805,18,1997,2017
19183,"BLAIRGOWRIE, ROSEMOUNT FARM",blairgowrie-rosemount-farm,perthshire-in-tayside-region,56.582,-3.288,56,1997,2000
19187,COLESHILL,coleshill,warwickshire,52.48,-1.691,96,1997,2019
19188,ANDREWSFIELD,andrewsfield,essex,51.896,0.451,87,1997,2019
19192,KILLYLANE,killylane,antrim,54.817,-6.005,250,1997,2019
19193,CAWDOR CASTLE NO 2,cawdor-castle-no-2,nairnshire,57.525,-3.924,60,1997,2019
19202,KIRKMICHAEL NO 2,kirkmichael-no-2,perthshire-in-tayside-region,56.72,-3.52,265,1997,1998
19203,BRIDGEFOOT,bridgefoot,cumbria,54.649,-3.459,49,1997,2019
19204,GRINGLEY-ON-THE-HILL,gringley-on-the-hill,nottinghamshire,53.406,-0.884,68,1998,2019
19205,RHIWFAWR NO 2,rhiwfawr-no-2,west-glamorgan,51.771,-3.843,241,1998,1998
19206,ST ATHAN,st-athan,south-glamorgan,51.405,-3.441,49,1997,2019
19211,HARRIS: QUIDNISH,harris-quidnish,western-isles,57.78,-6.897,13,1998,2019
19219,"BIGGAR, EAST NETHERTON",biggar-east-netherton,lanarkshire,55.613,-3.564,200,1998,2003
19221,BROOKHALL,brookhall,londonderry,55.031,-7.288,47,1998,2007
19222,BELFAST STRATHEARN,belfast-strathearn,down,54.601,-5.864,31,1998,2003
19241,LLANBEDR,llanbedr,gwynedd,52.803,-4.124,9,1998,2004
19259,"DUMFRIES, CRICHTON ROYAL NO 2",dumfries-crichton-royal-no-2,dumfriesshire,55.047,-3.589,50,1997,2019
19260,"EDINBURGH, GOGARBANK",edinburgh-gogarbank,midlothian-in-lothian-region,55.928,-3.344,57,1998,2019
19275,"TAVISTOCK, OTTERY PARK FARM",tavistock-ottery-park-farm,devon,50.556,-4.195,128,1998,2002
25002,BALLYCASTLE,ballycastle,antrim,55.199,-6.239,35,1999,2003
25014,"WREXHAM, FARM WORLD",wrexham-farm-world,clwyd,53.017,-3.026,109,2000,2000
11169,"TENBY, PRIORY",tenby-priory,dyfed,51.671,-4.698,20,1897,1957
25065,LANGWATHBY HALL,langwathby-hall,cumbria,54.697,-2.674,97,1999,2005
3681,WILLOUGHTON MANOR,willoughton-manor,lincolnshire,53.427,-0.594,46,2001,2004
3805,TETFORD,tetford,lincolnshire,53.253,-0.009,59,1999,2019
8898,LAPFORD,lapford,devon,50.863,-3.809,146,2009,2019
3832,LONG BENNINGTON,long-bennington,lincolnshire,52.973,-0.77,40,1999,2005
17176,"HIGH WYCOMBE, HQAIR",high-wycombe-hqair,buckinghamshire,51.682,-0.807,204,1995,2019
17177,LOUGHGALL NO 2,loughgall-no-2,armagh,54.408,-6.592,37,1995,2015
25318,DARWEN NO 2,darwen-no-2,lancashire,53.683,-2.503,310,2000,2015
25320,OBAN AIRPORT,oban-airport,argyll-in-strathclyde-region,56.464,-5.399,10,2000,2005
17182,COPLEY,copley,durham,54.624,-1.871,253,1995,2019
61875,BEWCASTLE,bewcastle,cumbria,55.065,-2.715,133,2013,2019
17183,HUNT HALL FARM,hunt-hall-farm,durham,54.669,-2.229,370,1995,2019
17185,LOWTOWN,lowtown,antrim,54.831,-6.01,213,1994,1996
17189,"DALL, RANNOCH SCHOOL",dall-rannoch-school,perthshire-in-tayside-region,56.679,-4.297,230,1961,2003
61908,UNDERTON,underton,shropshire,52.524,-2.468,102,2013,2019
25332,TUNSTEAD,tunstead,lancashire,53.699,-2.218,300,2000,2003
25339,NEVIS RANGE,nevis-range,inverness-shire,56.852,-4.998,105,2000,2006
61986,TIBENHAM AIRFIELD,tibenham-airfield,norfolk,52.457,1.162,52,2015,2019
62004,OYNE NO 2,oyne-no-2,aberdeenshire,57.32,-2.545,116,2013,2019
62015,"PORTPATRICK, CRAIGENLEE CROFT",portpatrick-craigenlee-croft,wigtownshire,54.863,-5.075,103,2015,2019
62031,AMERSHAM FIELD CENTRE,amersham-field-centre,buckinghamshire,51.665,-0.657,150,2015,2019
62033,MIDDLESMOOR,middlesmoor,north-yorkshire,54.164,-1.863,310,2015,2019
62037,MAULDS MEABURN,maulds-meaburn,cumbria,54.538,-2.582,183,2015,2019
62039,BAINTOWN,baintown,fife,56.221,-3.043,123,2015,2019
62041,EXETER AIRPORT NO 2,exeter-airport-no-2,devon,50.737,-3.406,27,2009,2019
62057,"BUNTINGFORD, NO 2",buntingford-no-2,hertfordshire,51.943,-0.091,138,2014,2019
62076,"FORREST LODGE, BURNHEAD",forrest-lodge-burnhead,kirkcudbrightshire,55.144,-4.278,150,2016,2019
62082,"SOUTH STAINMORE, NO.2",south-stainmore-no-2,cumbria,54.513,-2.245,291,2016,2018
4911,NORWICH AIRPORT,norwich-airport,norfolk,52.678,1.28,32,2007,2016
4934,"LINGWOOD, STRUMPSHAW HILL",lingwood-strumpshaw-hill,norfolk,52.611,1.483,33,2009,2019
13172,"MOFFAT, BRECONSIDE",moffat-breconside,dumfriesshire,55.306,-3.407,140,1995,1998
13298,BARWHILLANTY HOUSE,barwhillanty-house,kirkcudbrightshire,55.014,-3.997,125,1999,2019
17306,LIMAVADY LEEKE,limavady-leeke,londonderry,54.984,-6.937,94,1996,2001
13343,LOGAN BOTANIC GARDEN,logan-botanic-garden,wigtownshire,54.743,-4.959,27,2000,2019
17309,CROSBY,crosby,merseyside,53.497,-3.058,9,1983,2019
17310,"FETTERCAIRN, GLENSAUGH NO 2",fettercairn-glensaugh-no-2,kincardineshire,56.893,-2.542,171,1948,2019
17319,BALLACHULISH,ballachulish,argyll-in-highland-region,56.678,-5.144,2,1996,2000
17320,STOUGHTON LODGE,stoughton-lodge,leicestershire,52.618,-1.058,103,1996,1999
17336,GLEN OGLE,glen-ogle,perthshire-in-central-region,56.423,-4.32,564,1996,2019
17342,WESTON SUPER MARE - UPHILL,weston-super-mare-uphill,somerset,51.322,-2.971,6,1996,1998
17344,LOFTUS,loftus,cleveland,54.563,-0.864,158,1996,2019
17347,STRABANE GRAMMAR SCHOOL,strabane-grammar-school,tyrone,54.814,-7.452,20,1996,1998
30008,"PORTPATRICK, SOUTH CLIFF",portpatrick-south-cliff,wigtownshire,54.841,-5.115,30,2000,2014
13638,"GLASGOW, OLD OBSERVATORY",glasgow-old-observatory,lanarkshire,55.877,-4.295,55,1857,1876
30084,BROADWINDSOR,broadwindsor,dorset,50.822,-2.79,161,2011,2019
30089,"DOVER, NO 2",dover-no-2,kent,51.128,1.316,18,2000,2002
30101,"SPALDING, LOW FULNEY",spalding-low-fulney,lincolnshire,52.77,-0.125,3,2001,2008
30103,AVIEMORE TRIAL,aviemore-trial,inverness-shire,57.206,-3.828,228,2000,2001
30137,LEDMORE,ledmore,sutherland,58.06,-4.958,160,2000,2014
30138,LEITH HALL NO 2,leith-hall-no-2,aberdeenshire,57.358,-2.768,193,2000,2006
30202,"BALLATER, GOLF ROAD",ballater-golf-road,aberdeenshire,57.048,-3.043,202,2001,2001
30203,"ARBROATH, GOLF CLUB",arbroath-golf-club,angus,56.541,-2.626,6,2001,2004
30204,"GRENDON UNDERWOOD, H M PRISON",grendon-underwood-h-m-prison,buckinghamshire,51.893,-1.009,89,2001,2002
30208,STRATHMASHIE,strathmashie,inverness-shire,57.002,-4.316,260,2001,2004
30227,"LYME REGIS, MIDDLE MILL FARM",lyme-regis-middle-mill-farm,dorset,50.734,-2.944,32,2001,2001
30247,"DELAMERE, GOLF CLUB",delamere-golf-club,cheshire,53.227,-2.659,74,2001,2002
30269,"FORRES, HILLHEAD",forres-hillhead,moray-in-grampian-region,57.611,-3.545,49,2001,2011
30270,BEALACH NA BA NO 2,bealach-na-ba-no-2,ross-and-cromarty,57.418,-5.689,773,2001,2019
30273,"WESTON-SUPER-MARE, WORLE",weston-super-mare-worle,avon,51.361,-2.916,8,2000,2001
30279,ACHILTIBUIE,achiltibuie,ross-and-cromarty,58.017,-5.345,22,2001,2013
30280,AUCHENFLOWER,auchenflower,ayrshire,55.104,-4.946,95,2001,2014
30286,DERRYGONNELLY FSC,derrygonnelly-fsc,fermanagh,54.418,-7.821,65,2002,2017
30435,DUNCANSBY,duncansby,caithness,58.635,-3.06,35,2001,2004
30436,ARDTORNISH GARDENS,ardtornish-gardens,argyll-in-highland-region,56.561,-5.741,10,2001,2006
30437,DERRYLIN,derrylin,fermanagh,54.151,-7.575,70,2004,2007
30448,LLANFYNYDD,llanfynydd,dyfed,51.919,-4.101,104,2013,2019
30476,HOUGHTON HALL,houghton-hall,norfolk,52.824,0.652,65,2001,2019
14093,ACHNAGART,achnagart,ross-and-cromarty,57.181,-5.375,15,2003,2019
30477,ENOCHDHU,enochdhu,perthshire-in-tayside-region,56.746,-3.532,248,2002,2003
14108,LOCHCARRON,lochcarron,ross-and-cromarty,57.401,-5.494,32,1999,2003
30523,ALBEMARLE,albemarle,northumberland,55.02,-1.882,142,2003,2019
14142,MULL: TOROSAY GARDENS,mull-torosay-gardens,argyll-in-strathclyde-region,56.454,-5.686,8,1996,2008
30529,"MARKET BOSWORTH, BOSWORTH PARK",market-bosworth-bosworth-park,leicestershire,52.623,-1.396,129,2002,2019
30620,CHARLWOOD,charlwood,surrey,51.144,-0.229,67,2002,2019
30690,"LEEK, THORNCLIFFE",leek-thorncliffe,staffordshire,53.128,-1.981,298,2002,2019
30747,"BERWICK-UPON-TWEED, MURTON FARM",berwick-upon-tweed-murton-farm,northumberland,55.733,-2.052,61,2002,2017
30750,RAVENSWORTH,ravensworth,north-yorkshire,54.472,-1.785,120,2002,2019
14410,AUCKENGILL,auckengill,caithness,58.56,-3.085,24,1996,1997
30805,"STRATHDEARN, DALAROSSIE",strathdearn-dalarossie,inverness-shire,57.293,-4.041,325,2002,2010
30810,"ABERFELDY, DULL",aberfeldy-dull,perthshire-in-tayside-region,56.621,-3.925,100,2003,2017
14444,DUNROBIN CASTLE GARDENS,dunrobin-castle-gardens,sutherland,57.98,-3.945,6,2001,2019
14533,LOCHLUICHART,lochluichart,ross-and-cromarty,57.622,-4.82,88,1999,2003
55511,WOODFORD,woodford,cheshire,53.339,-2.155,88,2003,2012
55536,"BUNTINGFORD, NO 1",buntingford-no-1,hertfordshire,51.953,-0.025,100,2007,2014
8401,"TORQUAY, CARY GREEN",torquay-cary-green,devon,50.461,-3.526,4,1912,1930
25726,"PATELEY BRIDGE, RAVENS NEST",pateley-bridge-ravens-nest,north-yorkshire,54.07,-1.771,259,2000,2019
25728,HEMSBY TRIAL,hemsby-trial,norfolk,52.686,1.687,14,2000,2001
25729,MANSTON TRIAL,manston-trial,kent,51.352,1.348,44,2000,2000
14768,CLUNY CASTLE,cluny-castle,inverness-shire,57.019,-4.23,249,1997,1998
55827,BRAEMAR NO 2,braemar-no-2,aberdeenshire,57.011,-3.397,327,2005,2019
55831,INVERINAN BEG,inverinan-beg,argyll-in-strathclyde-region,56.308,-5.239,50,2005,2019
55833,"RHANDIRMWYN, COLEG ELIDYR",rhandirmwyn-coleg-elidyr,carmarthenshire,52.075,-3.776,135,2005,2010
6706,"GREENWICH, OBSERVATORY",greenwich-observatory,greater-london,51.478,-0.003,47,1997,2004
55890,PORT HENDERSON,port-henderson,ross-and-cromarty,57.696,-5.777,18,2013,2019
55896,"URQUHART, NORTHWOOD",urquhart-northwood,ross-and-cromarty,57.594,-4.374,17,2013,2019
55960,"KENTON, HIGH GARDEN",kenton-high-garden,devon,50.642,-3.476,21,2007,2012
15034,BRECHIN S WKS,brechin-s-wks,angus,56.723,-2.624,20,1996,2005
15045,CROMBIE COUNTRY PARK,crombie-country-park,angus,56.554,-2.777,161,2002,2019
15111,ARDEONAIG OUTDOOR CENTRE,ardeonaig-outdoor-centre,perthshire-in-central-region,56.485,-4.171,215,1996,2002
56124,LINKINHORNE,linkinhorne,cornwall,50.538,-4.373,135,2009,2011
56130,DAWYCK BOTANIC GARDEN,dawyck-botanic-garden,peebleshire,55.604,-3.323,183,2007,2019
9529,AMMERDOWN HOUSE,ammerdown-house,somerset,51.273,-2.414,153,2015,2019
15217,LINTRATHEN W WKS,lintrathen-w-wks,angus,56.671,-3.189,205,1996,1999
23417,ISLAY: PORT ELLEN,islay-port-ellen,argyll-in-strathclyde-region,55.681,-6.25,17,1968,2019
23446,REDHILL,redhill,surrey,51.215,-0.137,63,1998,2006
56216,RESALLACH,resallach,sutherland,58.063,-5.016,133,2007,2019
23450,WYCH CROSS,wych-cross,east-sussex,51.066,0.033,200,1998,2019
23455,"STRADBROKE, VALLEY FARM",stradbroke-valley-farm,suffolk,52.316,1.255,47,1998,2013
56229,OYNE,oyne,aberdeenshire,57.319,-2.551,124,2008,2015
56230,BARRA: BORVE,barra-borve,western-isles,56.981,-7.511,9,2013,2015
56251,"LOWESTOFT, MONCKTON AVENUE",lowestoft-monckton-avenue,suffolk,52.484,1.725,18,2003,2010
23491,HALESOWEN NO 2,halesowen-no-2,west-midlands,52.437,-2.076,153,1998,2002
23510,HOLNE,holne,devon,50.517,-3.843,282,2006,2019
23525,"FLORENCECOURT, BLUNNICK",florencecourt-blunnick,fermanagh,54.286,-7.767,58,1998,1999
15365,"DUNBARNEY, SOUTH HILL",dunbarney-south-hill,perthshire-in-tayside-region,56.344,-3.444,30,2013,2019
56339,TREGARTH,tregarth,gwynedd,53.188,-4.106,119,2008,2017
15381,"AUCHTERMUCHTY, ROSSIE",auchtermuchty-rossie,fife,56.299,-3.203,75,1997,2019
56376,CAE POETH,cae-poeth,gwynedd,52.816,-3.844,265,2009,2012
7228,"RINGMER, BISHOPS LANE",ringmer-bishops-lane,east-sussex,50.897,0.058,23,2016,2019
56423,"MIDDLETON, HILLSIDE",middleton-hillside,derbyshire,53.099,-1.589,295,2009,2019
56424,WINTERBOURNE NO2,winterbourne-no2,west-midlands,52.456,-1.928,140,2011,2019
56451,CLUANIE INN NO 3,cluanie-inn-no-3,ross-and-cromarty,57.156,-5.182,223,2009,2019
56463,CROMDALE,cromdale,moray-in-highland-region,57.337,-3.543,193,2009,2019
56486,MONA,mona,isle-of-anglesey,53.261,-4.376,60,2009,2019
16580,"CAIRNORRIE, DRAKEMYRE CROFT",cairnorrie-drakemyre-croft,aberdeenshire,57.464,-2.208,154,1995,2008
16581,ROSEHEARTY,rosehearty,aberdeenshire,57.698,-2.123,4,1995,2012
23943,SPITTAL OF GLENSHEE,spittal-of-glenshee,perthshire-in-tayside-region,56.764,-3.397,308,1998,1998
23944,"NAIRN, DRUIM",nairn-druim,nairnshire,57.593,-3.822,23,1998,2014
16582,BLACKLOT,blacklot,northumberland,54.829,-2.255,415,1995,1995
23948,"CUMBERNAULD, WHITELEES",cumbernauld-whitelees,lanarkshire,55.966,-3.943,110,1998,1999
16583,SILVERSTONE NO 2,silverstone-no-2,northamptonshire,52.107,-1.01,106,1995,1998
7621,LINKENHOLT POST OFFICE,linkenholt-post-office,hampshire,51.32,-1.479,197,2013,2019
56788,STRATHALLAN SCHOOL NO 2,strathallan-school-no-2,perthshire-in-tayside-region,56.351,-3.475,37,2007,2014
16585,GWERNOGLE,gwernogle,dyfed,52.014,-4.154,295,1995,2000
24084,TIVINGTON FARM,tivington-farm,somerset,51.199,-3.531,85,1998,1999
16588,"GRAVESEND, BROADNESS",gravesend-broadness,kent,51.464,0.311,3,1995,2018
24102,"COVENTRY, COUNDON",coventry-coundon,west-midlands,52.424,-1.536,119,1998,2019
24103,"DERRYLIN, CORNAHOULE",derrylin-cornahoule,fermanagh,54.189,-7.561,68,2010,2019
24108,"BELFAST, WHITEHOUSE",belfast-whitehouse,antrim,54.651,-5.915,6,1998,2005
16589,REDESDALE CAMP,redesdale-camp,northumberland,55.285,-2.279,211,1996,2019
24123,"RHANDIRMWYN, TAN-Y-FOEL",rhandirmwyn-tan-y-foel,dyfed,52.093,-3.809,150,1998,2003
24125,"GLASGOW, BISHOPTON",glasgow-bishopton,renfrewshire,55.907,-4.532,59,1999,2019
56904,FRITTENDEN,frittenden,kent,51.142,0.596,38,2011,2019
56937,GIANTS CAUSEWAY,giants-causeway,antrim,55.234,-6.512,80,2011,2019
7786,BOYTON,boyton,wiltshire,51.162,-2.07,87,1996,2008
56939,USK NO 2,usk-no-2,monmouthshire,51.714,-2.923,25,2011,2019
56958,EMLEY MOOR NO 2,emley-moor-no-2,west-yorkshire,53.612,-1.668,267,2011,2019
56963,MAGILLIGAN NO 2,magilligan-no-2,londonderry,55.16,-6.949,6,2011,2019
24218,HARTPURY COLLEGE,hartpury-college,gloucestershire,51.904,-2.312,41,1998,2019
24219,MANNINGTON HALL,mannington-hall,norfolk,52.844,1.179,30,1999,2019
56986,"HULL, EAST PARK",hull-east-park,humberside,53.766,-0.298,2,2012,2019
16031,CHILLINGHAM BARNS,chillingham-barns,northumberland,55.53,-1.918,70,1998,2019
16094,MUCKER BROUGHDERG,mucker-broughderg,tyrone,54.717,-6.972,190,1998,2011
57063,THOMASTOWN,thomastown,fermanagh,54.33,-7.595,72,2012,2019
57093,STOWE,stowe,buckinghamshire,52.042,-1.013,145,2012,2019
